TransportType    LoadFactor                  WorkLoad                  MsgSizeRange  SizeCntPercent  BytesPercent   UnschedBytes   MeanStretch   MedianStretch 99PercentStretch
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     6387      1.020283     0.048176      10000     1.006046      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     6387      1.020283     0.048176      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     6387      1.020283     0.048176      10000     NA      NA     1.203861
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     10373      1.027032     0.068132      10000     1.008678      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     10373      1.027032     0.068132      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     10373      1.027032     0.068132      10000     NA      NA     1.308730
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     31946      1.048543     0.184929      10000     1.022165      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     31946      1.048543     0.184929      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     31946      1.048543     0.184929      10000     NA      NA     1.619861
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     36844      0.918846     0.237395      10000     1.041217      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     36844      0.918846     0.237395      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     36844      0.918846     0.237395      10000     NA      NA     1.795311
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     40382      1.098945     0.381345      10000     1.043839      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     40382      1.098945     0.381345      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     40382      1.098945     0.381345      10000     NA      NA     1.789666
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     42493      0.937404     0.297439      10000     1.048640      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     42493      0.937404     0.297439      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     42493      0.937404     0.297439      10000     NA      NA     1.819701
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     44531      0.937615     0.312910      10000     1.048587      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     44531      0.937615     0.312910      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     44531      0.937615     0.312910      10000     NA      NA     1.826904
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     45913      1.008684     0.375116      10000     1.048265      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     45913      1.008684     0.375116      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     45913      1.008684     0.375116      10000     NA      NA     1.817838
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     47435      1.206710     0.554806      10000     1.054365      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     47435      1.206710     0.554806      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     47435      1.206710     0.554806      10000     NA      NA     1.839810
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     48609      1.098102     0.472602      10000     1.052451      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     48609      1.098102     0.472602      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     48609      1.098102     0.472602      10000     NA      NA     1.834745
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     49408      0.752243     0.226259      10000     1.052498      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     49408      0.752243     0.226259      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     49408      0.752243     0.226259      10000     NA      NA     1.835904
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     50632      1.127204     0.518469      10000     1.056031      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     50632      1.127204     0.518469      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     50632      1.127204     0.518469      10000     NA      NA     1.878571
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     57684      0.806652     0.280768      10000     1.066463      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     57684      0.806652     0.280768      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     57684      0.806652     0.280768      10000     NA      NA     1.865735
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     69014      1.038209     0.566216      10000     1.069880      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     69014      1.038209     0.566216      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     69014      1.038209     0.566216      10000     NA      NA     1.892199
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     74266      0.945207     0.524194      10000     1.079796      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     74266      0.945207     0.524194      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     74266      0.945207     0.524194      10000     NA      NA     1.965199
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     77041      1.086081     0.729798      10000     1.080509      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     77041      1.086081     0.729798      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     77041      1.086081     0.729798      10000     NA      NA     1.932628
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     79595      1.191737     0.907141      10000     1.083467      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     79595      1.191737     0.907141      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     79595      1.191737     0.907141      10000     NA      NA     1.941648
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     81565      0.902185     0.535094      10000     1.084449      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     81565      0.902185     0.535094      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     81565      0.902185     0.535094      10000     NA      NA     1.920449
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     91238      0.820360     0.477255      10000     1.093710      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     91238      0.820360     0.477255      10000     NA      1.003818     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     91238      0.820360     0.477255      10000     NA      NA     2.077280
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     104584      1.028930     0.849922      10000     1.101499      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     104584      1.028930     0.849922      10000     NA      1.004220     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     104584      1.028930     0.849922      10000     NA      NA     2.046400
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     120373      1.016909     0.946702      10000     1.108812      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     120373      1.016909     0.946702      10000     NA      1.004661     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     120373      1.016909     0.946702      10000     NA      NA     2.079986
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     141975      1.012270     1.094600      10000     1.124582      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     141975      1.012270     1.094600      10000     NA      1.004989     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     141975      1.012270     1.094600      10000     NA      NA     2.210455
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     167112      0.931710     1.096673      10000     1.142523      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     167112      0.931710     1.096673      10000     NA      1.006249     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     167112      0.931710     1.096673      10000     NA      NA     2.266166
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     197911      1.016276     1.543103      10000     1.156340      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     197911      1.016276     1.543103      10000     NA      1.007610     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     197911      1.016276     1.543103      10000     NA      NA     2.339279
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     228718      1.023236     1.826763      10000     1.174924      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     228718      1.023236     1.826763      10000     NA      1.009863     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     228718      1.023236     1.826763      10000     NA      NA     2.365901
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     273075      1.027875     2.148490      10000     1.196290      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     273075      1.027875     2.148490      10000     NA      1.011292     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     273075      1.027875     2.148490      10000     NA      NA     2.481967
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     406302      0.900709     2.182945      10000     1.216932      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     406302      0.900709     2.182945      10000     NA      1.038975     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     406302      0.900709     2.182945      10000     NA      NA     2.445323
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     832442      1.010372     4.956141      10000     1.305178      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     832442      1.010372     4.956141      10000     NA      1.152413     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     832442      1.010372     4.956141      10000     NA      NA     2.681477
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     1660940      1.038420     10.762339      10000     1.471488      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     1660940      1.038420     10.762339      10000     NA      1.285674     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     1660940      1.038420     10.762339      10000     NA      NA     3.211142
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     3430822      1.046012     20.820149      10000     1.696957      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     3430822      1.046012     20.820149      10000     NA      1.464018     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     3430822      1.046012     20.820149      10000     NA      NA     4.037278
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     10000000      0.902607     43.575947      10000     2.448377      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     10000000      0.902607     43.575947      10000     NA      2.130726     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     10000000      0.902607     43.575947      10000     NA      NA     6.534142
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     130      1.046790     0.001446      10000     1.000016      NA     NA
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     130      1.046790     0.001446      10000     NA      1.000000     NA
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     130      1.046790     0.001446      10000     NA      NA     1.000000
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     227      0.978382     0.002099      10000     1.000094      NA     NA
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     227      0.978382     0.002099      10000     NA      1.000000     NA
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     227      0.978382     0.002099      10000     NA      NA     1.000000
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     248      1.048153     0.002711      10000     1.000059      NA     NA
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     248      1.048153     0.002711      10000     NA      1.000000     NA
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     248      1.048153     0.002711      10000     NA      NA     1.000000
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     271      1.042244     0.002859      10000     1.000054      NA     NA
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     271      1.042244     0.002859      10000     NA      1.000000     NA
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     271      1.042244     0.002859      10000     NA      NA     1.000000
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     297      0.996336     0.002780      10000     1.000148      NA     NA
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     297      0.996336     0.002780      10000     NA      1.000000     NA
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     297      0.996336     0.002780      10000     NA      NA     1.000000
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     303      0.968155     0.002745      10000     1.000148      NA     NA
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     303      0.968155     0.002745      10000     NA      1.000000     NA
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     303      0.968155     0.002745      10000     NA      NA     1.000000
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     308      1.688818     0.008432      10000     1.000102      NA     NA
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     308      1.688818     0.008432      10000     NA      1.000000     NA
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     308      1.688818     0.008432      10000     NA      NA     1.000000
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     310      0.828159     0.002045      10000     1.000265      NA     NA
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     310      0.828159     0.002045      10000     NA      1.000000     NA
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     310      0.828159     0.002045      10000     NA      NA     1.000000
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     313      0.840204     0.002121      10000     1.000154      NA     NA
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     313      0.840204     0.002121      10000     NA      1.000000     NA
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     313      0.840204     0.002121      10000     NA      NA     1.000000
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     315      0.841341     0.002137      10000     1.000216      NA     NA
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     315      0.841341     0.002137      10000     NA      1.000000     NA
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     315      0.841341     0.002137      10000     NA      NA     1.000000
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     318      0.861567     0.002257      10000     1.000143      NA     NA
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     318      0.861567     0.002257      10000     NA      1.000000     NA
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     318      0.861567     0.002257      10000     NA      NA     1.000000
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     321      0.836568     0.002144      10000     1.000201      NA     NA
    SRPT-Oracle     0.8      FACEBOOK_HADOOP_ALL     321      0.836568     0.002144      10000     NA      1.000000     NA
